id,month,season,hour
1590353242624_31,May,spring,16
1597369865569_83,Aug,summer,21
1604756502345_40,Nov,fall,8
1607213579913_35,Dec,winter,19
1608940737291_86,Dec,winter,18
1605583270264_12,Nov,fall,22
1586662761499_40,Apr,spring,23
1598577833954_94,Aug,summer,21
1591224362774_60,Jun,summer,18
1596012175182_39,Jul,summer,4
1596348697408_26,Aug,summer,2
1609473288602_95,Dec,winter,22
1600139527791_32,Sep,fall,23
1599350049554_35,Sep,fall,19
1586724085985_29,Apr,spring,16
1589040104765_77,May,spring,12
1591978985969_32,Jun,summer,12
1596701311798_56,Aug,summer,4
1594387942147_25,Jul,summer,9
1592047392888_68,Jun,summer,7
1606854686439_37,Dec,winter,15
1584292770411_4,Mar,spring,13
1594857689654_82,Jul,summer,20
1587948227589_71,Apr,spring,20
1588184248599_24,Apr,spring,14
1601960730456_24,Oct,fall,1
592879706684_100,Jun,summer,22
1596014860147_42,Jul,summer,5
1588310453206_90,May,spring,1
1599042772655_11,Sep,fall,6
1606358918403_93,Nov,fall,21
1590867064785_7,May,spring,15
1589843991437_40,May,spring,19
1608469390460_65,Dec,winter,8
1588674555461_33,May,spring,6
1599532971126_30,Sep,fall,22
1593415331752_4,Jun,summer,3
1599009339163_69,Sep,fall,21
1599871863382_55,Sep,fall,20
1592309901208_69,Jun,summer,8
1608159739553_90,Dec,winter,18
1585852577189_60,Apr,spring,14
1589843931778_11,May,spring,19
1600657916693_95,Sep,fall,23
1584415528502_43,Mar,spring,23
1586494740330_70,Apr,spring,0
1604261679422_63,Nov,fall,15
1587684925667_97,Apr,spring,19
1589115388763_76,May,spring,8
1600092299755_3,Sep,fall,10
1603504873923_70,Oct,fall,22
1599363734951_49,Sep,fall,23
1601595529763_91,Oct,fall,19
1595743233259_57,Jul,summer,2
1609514824476_43,Jan,winter,10
1608218653492_20,Dec,winter,10
1601069417231_36,Sep,fall,17
1604380225686_50,Nov,fall,0
1593623667610_59,Jul,summer,13
1593046145166_64,Jun,summer,20
1594978447180_18,Jul,summer,5
1603490427730_94,Oct,fall,18
1601360806716_52,Sep,fall,2
1585963813694_87,Apr,spring,21
1599987056343_55,Sep,fall,4
1601094971962_91,Sep,fall,0
1610208845296_71,Jan,winter,11
1591180201298_92,Jun,summer,6
1588129726320_78,Apr,spring,23
1591918748995_17,Jun,summer,19
1590889774971_48,May,spring,21
1609463197929_27,Dec,winter,20
1589738525127_78,May,spring,14
1598522200741_91,Aug,summer,5
1600491660621_79,Sep,fall,1
1590974084681_97,May,spring,21
1599519114213_63,Sep,fall,18
1603354031211_89,Oct,fall,4
1599918727386_89,Sep,fall,9
1609822738133_3,Jan,winter,23
1609476390228_35,Dec,winter,23
1600388878128_51,Sep,fall,20
1591151899560_16,Jun,summer,22
598984370671_100,Sep,fall,14
1605090634485_44,Nov,fall,5
1593742319892_5,Jul,summer,22
1584830179626_85,Mar,spring,18
1597575164311_6,Aug,summer,6
1584555792334_58,Mar,spring,14
1588308929962_55,May,spring,0
1600718586727_94,Sep,fall,16
1589342290877_69,May,spring,23
1600826944739_31,Sep,fall,22
1604374065118_59,Nov,fall,22
1602101664821_25,Oct,fall,16
1609101306625_39,Dec,winter,15
1591687257223_48,Jun,summer,3
1595322220665_32,Jul,summer,5
1585238673336_97,Mar,spring,12
1603517894821_88,Oct,fall,1
1601098340151_40,Sep,fall,1
1592611979547_88,Jun,summer,20
1609529203845_22,Jan,winter,14
1600042351578_70,Sep,fall,20
595442959204_100,Jul,summer,14
1586654873641_35,Apr,spring,21
1605578354490_77,Nov,fall,20
1597917930195_46,Aug,summer,6
1584238949138_84,Mar,spring,22
600777727465_100,Sep,fall,8
1586511184767_97,Apr,spring,5
1600788142462_16,Sep,fall,11
1608804853480_25,Dec,winter,5
1590441784339_81,May,spring,17
1602175784433_24,Oct,fall,12
1585883193123_43,Apr,spring,23
1585171576112_68,Mar,spring,17
1600223145961_90,Sep,fall,22
1605917767557_35,Nov,fall,19
1593319009570_56,Jun,summer,0
1588680650224_22,May,spring,8
1606802824510_88,Dec,winter,1
1606452588100_35,Nov,fall,23
1596293979809_88,Aug,summer,10
1592823799448_72,Jun,summer,7
1587225856476_58,Apr,spring,12
1601860171534_26,Oct,fall,21
1601847958605_78,Oct,fall,17
1594241196908_90,Jul,summer,16
1592148460976_35,Jun,summer,11
1608163581436_29,Dec,winter,19
1587197164327_75,Apr,spring,4
1592354521444_61,Jun,summer,20
1602042099279_61,Oct,fall,23
1596945827871_26,Aug,summer,0
1595272690298_69,Jul,summer,15
1601846380113_84,Oct,fall,17
1591313812487_6,Jun,summer,19
1589042542738_64,May,spring,12
1593870899363_30,Jul,summer,9
1603826847850_3,Oct,fall,15
1609620582963_46,Jan,winter,15
1604454441132_1,Nov,fall,20
1606950502277_54,Dec,winter,18
1597943255356_82,Aug,summer,13
1590344761466_86,May,spring,14
1600029830427_27,Sep,fall,16
1594531495276_51,Jul,summer,1
588611406514_100,May,spring,12
1585253611846_98,Mar,spring,16
1596845205106_29,Aug,summer,20
1594232061594_91,Jul,summer,14
1604175452213_59,Oct,fall,16
1586224623335_91,Apr,spring,21
1602722997106_59,Oct,fall,20
1592839631667_45,Jun,summer,11
1607219978513_10,Dec,winter,20
1589739111534_22,May,spring,14
1584820163937_19,Mar,spring,15
1595182712451_98,Jul,summer,14
1585186786298_50,Mar,spring,21
1588198374515_46,Apr,spring,18
1585751963575_85,Apr,spring,10
1603509061371_81,Oct,fall,23
1606978986426_23,Dec,winter,2
1609476581355_50,Dec,winter,23
1597037205473_44,Aug,summer,1
1596193943869_31,Jul,summer,7
1600297920373_11,Sep,fall,19
1590382587961_8,May,spring,0
1584736126764_75,Mar,spring,16
1594252568725_21,Jul,summer,19
1599265058385_10,Sep,fall,20
1595055743978_4,Jul,summer,3
1602346658288_58,Oct,fall,12
1584294622438_79,Mar,spring,13
1608869787756_37,Dec,winter,23
1599936366747_15,Sep,fall,14
1598495676912_53,Aug,summer,22
1584649904154_7,Mar,spring,16
1606272025819_69,Nov,fall,21
1601186944590_76,Sep,fall,2
1601429141533_50,Sep,fall,21
1605364906170_41,Nov,fall,9
1600414932589_47,Sep,fall,3
1609716077923_51,Jan,winter,18
1585911253812_81,Apr,spring,6
1585576711662_41,Mar,spring,9
1590307852142_64,May,spring,4
1601642046363_64,Oct,fall,8
1609484569155_15,Jan,winter,2
1609562855413_15,Jan,winter,23
1603035554366_16,Oct,fall,11
1598249781271_43,Aug,summer,2
1592369321459_90,Jun,summer,0
1596345109462_64,Aug,summer,1
1592606116559_64,Jun,summer,18
1600042274476_94,Sep,fall,20
1595392676542_73,Jul,summer,0
1597118968368_71,Aug,summer,0
1603806431572_75,Oct,fall,9
1586789099277_10,Apr,spring,10
1585850717440_38,Apr,spring,14
1598408172276_70,Aug,summer,22
1586108818631_10,Apr,spring,13
1593139196938_21,Jun,summer,22
1588169567130_57,Apr,spring,10
1609387181968_51,Dec,winter,22
1591137525250_5,Jun,summer,18
1598778361238_90,Aug,summer,5
1600415234351_2,Sep,fall,3
1609315742500_81,Dec,winter,3
1585100070526_62,Mar,spring,21
1601220468945_73,Sep,fall,11
1586140037852_47,Apr,spring,22
1608159691980_99,Dec,winter,18
1598258969930_31,Aug,summer,4
1592987837198_28,Jun,summer,4
1602444015217_4,Oct,fall,15
1609424910521_90,Dec,winter,9
1593958416215_44,Jul,summer,10
1600543451620_74,Sep,fall,15
1595698601252_24,Jul,summer,13
1584158681330_70,Mar,spring,0
1592779502689_92,Jun,summer,18
1601480018390_85,Sep,fall,11
1591268961647_3,Jun,summer,7
1597171642715_57,Aug,summer,14
1601430549444_2,Sep,fall,21
1601327507598_88,Sep,fall,17
1598903762961_83,Aug,summer,15
1608521097260_77,Dec,winter,22
1590807554560_86,May,spring,22
1605097702908_63,Nov,fall,7
1600191236483_39,Sep,fall,13
1594296337948_44,Jul,summer,8
1589635564776_72,May,spring,9
1592218920669_46,Jun,summer,7
1599011437804_21,Sep,fall,21
1610327496962_5,Jan,winter,20
1588741568731_90,May,spring,1
1591792392200_14,Jun,summer,8
1607354805930_25,Dec,winter,10
1595750857193_45,Jul,summer,4
1601878254361_98,Oct,fall,2
1607989753964_61,Dec,winter,18
1599010451252_36,Sep,fall,21
1598245504943_34,Aug,summer,1
1591148249369_12,Jun,summer,21
1589252556651_68,May,spring,23
1587524157441_74,Apr,spring,22
1585776135289_59,Apr,spring,17
1591838132188_37,Jun,summer,21
1584808955220_41,Mar,spring,12
1599261679625_56,Sep,fall,19
1595230726224_2,Jul,summer,3
1599016117876_1,Sep,fall,23
1589749419725_1,May,spring,17
1609566056796_63,Jan,winter,0
1584490680328_67,Mar,spring,20
1597981749404_74,Aug,summer,23
1600495906239_33,Sep,fall,2
1604399908810_27,Nov,fall,5
1603978902101_60,Oct,fall,9
1598813825495_64,Aug,summer,14
1601332907453_50,Sep,fall,18
1585517442667_67,Mar,spring,17
1583855143794_69,Mar,spring,11
1603613316979_39,Oct,fall,4
1600493550795_48,Sep,fall,1
1609099780680_75,Dec,winter,15
1584750502766_45,Mar,spring,20
1591252179393_93,Jun,summer,2
1608849569942_26,Dec,winter,17
1588563380871_24,May,spring,23
1602363238226_15,Oct,fall,16
1600057752398_14,Sep,fall,0
1596385228814_72,Aug,summer,12
1603647990445_73,Oct,fall,13
1608132929714_68,Dec,winter,10
1585004380865_21,Mar,spring,18
1600324912604_64,Sep,fall,2
1591282942445_28,Jun,summer,11
1586869561345_92,Apr,spring,9
1591141039985_63,Jun,summer,19
1596738325908_59,Aug,summer,14
1590032979997_58,May,spring,23
1608263805626_72,Dec,winter,22
1601102831888_35,Sep,fall,2
1603859831439_28,Oct,fall,0
1589846211510_9,May,spring,19
1603758838635_17,Oct,fall,20
1603432003678_65,Oct,fall,1
1585682407450_92,Mar,spring,15
1596348448620_92,Aug,summer,2
1604553724230_99,Nov,fall,0
1589081084597_97,May,spring,23
1584906859590_15,Mar,spring,15
1602724823346_96,Oct,fall,21
1601995471399_97,Oct,fall,10
1599537485722_51,Sep,fall,23
1585838476240_74,Apr,spring,10
1593207264395_84,Jun,summer,17
1603074319817_95,Oct,fall,22
1608701743549_81,Dec,winter,0
1610906821244_59,Jan,winter,13
1594514984628_78,Jul,summer,20
1601090718914_30,Sep,fall,23
1585692311497_29,Mar,spring,18
1593694562831_35,Jul,summer,8
1584683994713_79,Mar,spring,1
1609353102499_23,Dec,winter,13
1608161171569_47,Dec,winter,18
1596583758141_78,Aug,summer,19
1587684082180_93,Apr,spring,19
1586476651136_85,Apr,spring,19
1596578705305_74,Aug,summer,18
1600261564473_99,Sep,fall,9
1604362313813_41,Nov,fall,19
1591726640394_46,Jun,summer,14
1595234075398_9,Jul,summer,4
1610403707882_33,Jan,winter,17
1603372735804_14,Oct,fall,9
1586124949873_82,Apr,spring,18
1585065814563_71,Mar,spring,12
1608165430404_37,Dec,winter,19
1590669551491_13,May,spring,8
1606750208475_98,Nov,fall,10
1600496424628_99,Sep,fall,2
1585766753444_19,Apr,spring,14
1600915684228_85,Sep,fall,22
1606157495826_71,Nov,fall,13
1609423812741_55,Dec,winter,9
1591319918145_72,Jun,summer,21
1602631850155_56,Oct,fall,19
1600899541993_85,Sep,fall,18
1601327621386_35,Sep,fall,17
584926791380_100,Mar,spring,21
1600542091389_89,Sep,fall,15
1584641383647_11,Mar,spring,14
1597642466685_13,Aug,summer,1
1599687306854_7,Sep,fall,17
1608554166231_72,Dec,winter,7
1594296700627_6,Jul,summer,8
1608809785843_67,Dec,winter,6
1584073988412_15,Mar,spring,0
1599026540547_70,Sep,fall,2
1597710096850_91,Aug,summer,20
1588774877921_57,May,spring,10
1599634316976_98,Sep,fall,2
1589975494556_98,May,spring,7
1603053304976_65,Oct,fall,16
1588967543803_42,May,spring,15
1593187653571_47,Jun,summer,12
1588406756288_39,May,spring,4
1586706806984_88,Apr,spring,11
1597497091928_14,Aug,summer,9
1600832340478_79,Sep,fall,23
1596555206597_12,Aug,summer,11
1602203322190_43,Oct,fall,20
1584760871850_76,Mar,spring,23
1599806774120_96,Sep,fall,2
1590964937594_27,May,spring,18
1601179539944_78,Sep,fall,0
1586300800156_93,Apr,spring,19
1601187423571_11,Sep,fall,2
1600436974213_80,Sep,fall,9
1602734593859_34,Oct,fall,0
1584732884108_27,Mar,spring,15
1585752291751_19,Apr,spring,10
1594335728606_96,Jul,summer,19
1600723405405_64,Sep,fall,17
1595631418709_10,Jul,summer,18
1603339898241_85,Oct,fall,0
1599621737336_90,Sep,fall,23
1594098954794_97,Jul,summer,1
1592686473471_40,Jun,summer,16
1604322649421_22,Nov,fall,8
1607764327443_37,Dec,winter,4
1595769721252_2,Jul,summer,9
1586060713217_73,Apr,spring,0
1607359553970_46,Dec,winter,11
1608016385155_53,Dec,winter,2
1603440007798_93,Oct,fall,4
1587366105172_2,Apr,spring,3
1588631711249_87,May,spring,18
1587682229647_7,Apr,spring,18
1583812195969_35,Mar,spring,23
1604632513460_27,Nov,fall,22
1610512797270_72,Jan,winter,23
1585293051106_18,Mar,spring,3
1603154621384_48,Oct,fall,20
1601186277430_21,Sep,fall,1
1602355860677_94,Oct,fall,14
1604443507548_63,Nov,fall,17
1592349882486_83,Jun,summer,19
1604793865489_37,Nov,fall,19
1600533768441_82,Sep,fall,12
1603162262246_48,Oct,fall,22
1600047785572_14,Sep,fall,21
1591087686102_55,Jun,summer,4
1588435557738_16,May,spring,12
1604190545981_98,Oct,fall,20
1602122493965_1,Oct,fall,22
1610072793917_2,Jan,winter,21
1598431019538_69,Aug,summer,4
1584950078340_32,Mar,spring,3
1608369260900_33,Dec,winter,4
1585187961550_46,Mar,spring,21
1602406051654_68,Oct,fall,4
1606388303812_21,Nov,fall,5
1588572181449_8,May,spring,2
1602823061515_11,Oct,fall,0
1587562558431_47,Apr,spring,9
1591203822408_55,Jun,summer,13
1602406526396_93,Oct,fall,4
1586199918307_73,Apr,spring,15
1589092892671_13,May,spring,2
1586923222157_97,Apr,spring,0
1587101828253_9,Apr,spring,1
1606170572595_52,Nov,fall,17
1599940608328_13,Sep,fall,15
1592289636774_72,Jun,summer,2
1587044907217_56,Apr,spring,9
1601157364339_26,Sep,fall,17
1599747904160_12,Sep,fall,10
1593961124619_58,Jul,summer,10
1585369271957_19,Mar,spring,0
1609497959602_28,Jan,winter,5
1601323537969_19,Sep,fall,16
1591210149319_6,Jun,summer,14
1585913019713_74,Apr,spring,7
1602038390864_84,Oct,fall,22
1596108578461_34,Jul,summer,7
1593493293958_28,Jun,summer,1
1600544037714_59,Sep,fall,15
1605238008694_97,Nov,fall,22
1586315795535_38,Apr,spring,23
1599806442809_68,Sep,fall,2
1594789179738_18,Jul,summer,0
1608443350417_9,Dec,winter,0
1585112254603_19,Mar,spring,0
1586280639473_36,Apr,spring,13
1609934705447_84,Jan,winter,7
1602983961835_78,Oct,fall,21
1587311153888_61,Apr,spring,11
1602295114687_7,Oct,fall,22
1600931083574_75,Sep,fall,3
1600022155885_51,Sep,fall,14
1593927298226_7,Jul,summer,1
1606398305140_10,Nov,fall,8
1609734603865_5,Jan,winter,23
1604197658287_2,Oct,fall,22
1588271338206_98,Apr,spring,14
1585255666819_81,Mar,spring,16
1587323324673_93,Apr,spring,15
1606797839464_35,Nov,fall,23
1596967834343_73,Aug,summer,6
1610924216988_75,Jan,winter,17
1602745177932_3,Oct,fall,3
1591182823889_72,Jun,summer,7
1589747457593_72,May,spring,16
1602188974684_30,Oct,fall,16
1588446132260_21,May,spring,15
1603596140680_43,Oct,fall,23
1601987677934_43,Oct,fall,8
1599104177468_99,Sep,fall,23
1591314894139_80,Jun,summer,19
1597458822231_87,Aug,summer,22
1592948204715_58,Jun,summer,17
1602807229261_34,Oct,fall,20
1586091351285_92,Apr,spring,8
1595980280591_99,Jul,summer,19
1589073096558_79,May,spring,21
1589844152476_59,May,spring,19
1587030910411_79,Apr,spring,5
1602709075790_1,Oct,fall,16
1602080883457_25,Oct,fall,10
1590734822305_58,May,spring,2
1600542997193_40,Sep,fall,15
1590871258727_78,May,spring,16
1599782454648_86,Sep,fall,20
1600548304526_99,Sep,fall,16
1584885402844_89,Mar,spring,9
1593480455759_26,Jun,summer,21
1600236689918_61,Sep,fall,2
1595633364706_94,Jul,summer,19
1589764065279_67,May,spring,21
1585009485753_13,Mar,spring,20
1586066279511_63,Apr,spring,1
1588613866472_31,May,spring,13
1604459983815_91,Nov,fall,22
1605058620937_27,Nov,fall,20
1599966613977_37,Sep,fall,23
1587430577240_29,Apr,spring,20
1589590353889_29,May,spring,20
1603279274603_71,Oct,fall,7
1608580036953_78,Dec,winter,14
1608561408128_41,Dec,winter,9
1606397965274_3,Nov,fall,8
1602272073974_70,Oct,fall,15
1595820270599_21,Jul,summer,23
1585193152722_79,Mar,spring,23
1596509176509_8,Aug,summer,22
1599211496675_47,Sep,fall,5
1588736860999_19,May,spring,23
1603771162637_72,Oct,fall,23
1604890451601_64,Nov,fall,21
1608955480997_12,Dec,winter,23
1603489516835_69,Oct,fall,17
1597568023991_92,Aug,summer,4
1586714796212_40,Apr,spring,14
1593107618375_79,Jun,summer,13
1606393691397_53,Nov,fall,7
1590195984240_87,May,spring,21
1598282133243_29,Aug,summer,11
1603650838659_43,Oct,fall,14
1586020029471_63,Apr,spring,13
1600824195385_87,Sep,fall,21
1608612213899_34,Dec,winter,23
1585088909471_2,Mar,spring,18
1604715160874_67,Nov,fall,21
1585785101996_99,Apr,spring,19
1604770640495_5,Nov,fall,12
1609562539344_79,Jan,winter,23
1596513534929_4,Aug,summer,23
1591059917751_22,Jun,summer,21
1607842736399_57,Dec,winter,1
1595740688598_61,Jul,summer,1
1600918718620_10,Sep,fall,23
1591811477958_55,Jun,summer,13
1598467988808_29,Aug,summer,14
1604365544330_79,Nov,fall,20
1609301509613_18,Dec,winter,23
1610309201425_40,Jan,winter,15
1589159303954_43,May,spring,21
1604799921915_94,Nov,fall,21
1608456161643_1,Dec,winter,4
1585378912139_40,Mar,spring,3
1583931644108_83,Mar,spring,9
1589187960893_73,May,spring,5
1586198278876_22,Apr,spring,14
1608187981305_79,Dec,winter,1
1585538246235_4,Mar,spring,23
610966223530_100,Jan,winter,5
1599198100427_53,Sep,fall,1
1603493128252_58,Oct,fall,18
1597114301366_4,Aug,summer,22
1599884267580_8,Sep,fall,0
1607777757110_64,Dec,winter,7
1589087449391_62,May,spring,1
1599974667896_49,Sep,fall,1
1608697748296_89,Dec,winter,23
1602723797548_13,Oct,fall,21
1600743380526_44,Sep,fall,22
1602807423422_78,Oct,fall,20
1596849651638_76,Aug,summer,21
1599841542783_23,Sep,fall,12
1597636901805_41,Aug,summer,0
1598555763396_91,Aug,summer,15
1604108858203_68,Oct,fall,21
1591818202172_54,Jun,summer,15
1609414206368_88,Dec,winter,6
1598067553485_95,Aug,summer,23
1589410037371_28,May,spring,18
1601958573790_43,Oct,fall,0
1608177254632_93,Dec,winter,22
1585964887723_64,Apr,spring,21
1592720349716_24,Jun,summer,2
1585956413127_98,Apr,spring,19
1605696327515_17,Nov,fall,5
1593980455297_22,Jul,summer,16
1605648081959_59,Nov,fall,16
1608788056460_38,Dec,winter,0
1609470157107_32,Dec,winter,22
1609641318712_68,Jan,winter,21
583954462902_100,Mar,spring,15
1600358117734_59,Sep,fall,11
1587039638606_39,Apr,spring,8
1591320882474_20,Jun,summer,21
1586477193721_42,Apr,spring,20
1602647865804_51,Oct,fall,23
1603107646178_59,Oct,fall,7
1590205827861_21,May,spring,23
586877595553_100,Apr,spring,11
1589319036495_99,May,spring,17
1599643398269_7,Sep,fall,5
1600999776538_21,Sep,fall,22
1597774011538_4,Aug,summer,14
1584763710272_46,Mar,spring,0
1600705253402_76,Sep,fall,12
1584929732708_63,Mar,spring,22
1601867215378_49,Oct,fall,23
1609546270653_60,Jan,winter,19
1608187562505_46,Dec,winter,1
1608310671165_14,Dec,winter,11
1588258798711_44,Apr,spring,11
1597805990336_24,Aug,summer,23
1600770530975_65,Sep,fall,6
1594535000611_53,Jul,summer,2
1606533851908_59,Nov,fall,22
1608158348717_27,Dec,winter,17
1597220284393_89,Aug,summer,4
1592237234205_56,Jun,summer,12
1606428157496_19,Nov,fall,17
1603316756608_17,Oct,fall,17
1589066381229_72,May,spring,19
1591145893113_56,Jun,summer,20
1600146291694_22,Sep,fall,1
1604266632996_82,Nov,fall,16
1602133149786_91,Oct,fall,0
1604371550315_76,Nov,fall,21
1597869702614_40,Aug,summer,16
1588301661856_20,Apr,spring,22
1608177179924_25,Dec,winter,22
1607365429923_79,Dec,winter,13
1585879186837_80,Apr,spring,21
1604553029307_29,Nov,fall,0
1590122333638_54,May,spring,0
1599011247595_55,Sep,fall,21
1599830444196_87,Sep,fall,9
1598217740274_91,Aug,summer,17
1588806252451_58,May,spring,19
1608168248599_83,Dec,winter,20
1585332453162_64,Mar,spring,14
1597464513866_80,Aug,summer,0
1588614839207_85,May,spring,13
1603675264451_35,Oct,fall,21
1609518616682_14,Jan,winter,11
1601230768261_72,Sep,fall,14
1595283313891_75,Jul,summer,18
1598178227221_78,Aug,summer,6
1606455832839_27,Nov,fall,0
1602922005670_14,Oct,fall,4
1592824046849_91,Jun,summer,7
1598339542947_57,Aug,summer,3
1609617121851_66,Jan,winter,14
1599880336371_39,Sep,fall,23
1606075080742_50,Nov,fall,14
1590812275605_38,May,spring,0
1601176078402_86,Sep,fall,23
1595633539472_15,Jul,summer,19
1609477270154_58,Jan,winter,0
1585781027679_18,Apr,spring,18
1587173695841_45,Apr,spring,21
1585315973308_67,Mar,spring,9
1595702316603_89,Jul,summer,14
1598419066651_36,Aug,summer,1
1587582189728_82,Apr,spring,15
1596009453712_84,Jul,summer,3
1593239022947_90,Jun,summer,2
1609461802450_53,Dec,winter,19
1587751057625_1,Apr,spring,13
1604050005382_80,Oct,fall,5
1588529395681_61,May,spring,14
1596861428177_39,Aug,summer,0
1589184900814_87,May,spring,4
1584514777115_64,Mar,spring,2
1597006200492_99,Aug,summer,16
1598065291455_5,Aug,summer,23
1596919835290_77,Aug,summer,16
1603600419151_6,Oct,fall,0
1592883252531_65,Jun,summer,23
1600399772734_33,Sep,fall,23
1603439563359_15,Oct,fall,3
1589950797734_43,May,spring,1
1606736430476_84,Nov,fall,6
1591139736647_52,Jun,summer,19
1592233044781_27,Jun,summer,10
1602987429560_57,Oct,fall,22
1584745325255_77,Mar,spring,19
1588178344545_34,Apr,spring,12
1594042065851_63,Jul,summer,9
1591203822408_84,Jun,summer,13
1592147651657_27,Jun,summer,11
1604111900404_63,Oct,fall,22
1595765381402_68,Jul,summer,8
1587184119760_67,Apr,spring,0
1605300925680_16,Nov,fall,15
1597872486608_48,Aug,summer,17
1588296156139_5,Apr,spring,21
1597274215946_23,Aug,summer,19
1584922730769_41,Mar,spring,20
1594703086215_86,Jul,summer,1
604926306461_100,Nov,fall,7
1585571918549_42,Mar,spring,8
1600546134103_72,Sep,fall,16
1590341586489_2,May,spring,13
1596514188769_31,Aug,summer,0
1594441303560_97,Jul,summer,0
1590527178259_87,May,spring,17
1587006390196_98,Apr,spring,23
1590026479208_6,May,spring,22
1596945973661_1,Aug,summer,0
1593741358974_83,Jul,summer,21
1600831743301_89,Sep,fall,23
1596109004127_88,Jul,summer,7
1601960152996_18,Oct,fall,0
1601181920137_54,Sep,fall,0
1598982642179_69,Sep,fall,13
1601801067457_10,Oct,fall,4
1604174993288_6,Oct,fall,16
1607206156567_39,Dec,winter,17
1590964681394_54,May,spring,18
1608843713499_72,Dec,winter,16
1596617102428_53,Aug,summer,4
1597551275684_13,Aug,summer,0
1599627736223_83,Sep,fall,1
1590383257892_78,May,spring,1
1597722892695_52,Aug,summer,23
1599652201720_44,Sep,fall,7
1598876073351_47,Aug,summer,8
1599971604566_9,Sep,fall,0
1606802936336_13,Dec,winter,1
1599468845600_38,Sep,fall,4
1601772676415_17,Oct,fall,20
1604789818705_73,Nov,fall,17
1596345811657_86,Aug,summer,1
1604725620948_97,Nov,fall,0
1601365068648_18,Sep,fall,3
1591017041705_20,Jun,summer,9
1594873457589_12,Jul,summer,0
1602332631495_31,Oct,fall,8
1594072373283_74,Jul,summer,17
1591122969160_20,Jun,summer,14
1597115074200_33,Aug,summer,23
1586269125954_94,Apr,spring,10
1599047892290_56,Sep,fall,7
1584181534765_5,Mar,spring,6
1601260191767_90,Sep,fall,22
1596348604721_42,Aug,summer,2
1590032939349_42,May,spring,23
1601889328562_87,Oct,fall,5
1586663019891_39,Apr,spring,23
1603772221773_25,Oct,fall,0
1586212664874_91,Apr,spring,18
1610066724244_31,Jan,winter,19
1602477500160_15,Oct,fall,0
1601005451809_80,Sep,fall,23
1608726710310_98,Dec,winter,7
1592687744183_50,Jun,summer,17
1584498470691_59,Mar,spring,22
1598184714349_77,Aug,summer,8
1599257344769_90,Sep,fall,18
1591539124207_63,Jun,summer,10
1594526324957_7,Jul,summer,23
1587673560558_19,Apr,spring,16
1587310103503_11,Apr,spring,11
1596329488562_9,Aug,summer,20
1606720309682_96,Nov,fall,2
1590058629195_7,May,spring,6
1596739782476_47,Aug,summer,14
1609007199967_46,Dec,winter,13
1596463454670_72,Aug,summer,10
1597224172725_34,Aug,summer,5
1603397000379_7,Oct,fall,16
1604627788323_92,Nov,fall,20
1604787772353_99,Nov,fall,17
1585806625497_81,Apr,spring,1
1588716843434_1,May,spring,18
1608175354966_48,Dec,winter,22
1588276700366_49,Apr,spring,15
1591529897252_46,Jun,summer,7
1610791121159_16,Jan,winter,4
1584172928166_93,Mar,spring,4
1609797578149_12,Jan,winter,16
1584498906225_65,Mar,spring,22
1598330754675_19,Aug,summer,0
1586120913546_35,Apr,spring,17
1601176115716_52,Sep,fall,23
1585066677680_58,Mar,spring,12
1591074605304_66,Jun,summer,1
1600482989798_3,Sep,fall,22
1587990767939_66,Apr,spring,8
1608493538326_37,Dec,winter,14
1586307787294_9,Apr,spring,21
1597299202890_64,Aug,summer,2
1608131411752_11,Dec,winter,10
1605057119585_70,Nov,fall,20
1585276903139_73,Mar,spring,22
1606280266247_34,Nov,fall,23
1601189264546_77,Sep,fall,2
1608429745985_52,Dec,winter,21
1602433270158_94,Oct,fall,12
1609458844225_82,Dec,winter,18
1607853937427_87,Dec,winter,5
1601667296285_10,Oct,fall,15
1600544621741_87,Sep,fall,15
1591455230767_17,Jun,summer,10
1599982277992_93,Sep,fall,3
1593137930707_6,Jun,summer,22
1595662319496_81,Jul,summer,3
1608182298212_8,Dec,winter,0
1608906285797_69,Dec,winter,9
1600558793892_84,Sep,fall,19
1604190337700_84,Oct,fall,20
1586427390657_49,Apr,spring,6
1604860780708_89,Nov,fall,13
1590875812786_2,May,spring,17
1588861652313_55,May,spring,10
1587433104359_60,Apr,spring,21
1595285988965_35,Jul,summer,18
1604441496906_45,Nov,fall,17
601518445893_100,Sep,fall,22
1591324308528_37,Jun,summer,22
1604288722161_35,Nov,fall,22
1587851048222_26,Apr,spring,17
1591145916905_34,Jun,summer,20
1587467315211_44,Apr,spring,7
605329219334_100,Nov,fall,23
1594903976489_17,Jul,summer,8
1590949029267_86,May,spring,14
1584765259412_66,Mar,spring,0
1593582678546_66,Jul,summer,1
1609491628956_45,Jan,winter,4
1592684406738_30,Jun,summer,16
1595699598767_25,Jul,summer,13
1589052935526_75,May,spring,15
1606868747520_44,Dec,winter,19
1584904589688_24,Mar,spring,15
1587952661578_76,Apr,spring,21
1597112691683_86,Aug,summer,22
1588124741544_45,Apr,spring,21
1587602042688_99,Apr,spring,20
1592001063929_22,Jun,summer,18
1600603944431_6,Sep,fall,8
1605981051799_36,Nov,fall,12
1597861065594_52,Aug,summer,14
1605202891533_7,Nov,fall,12
1602103751940_57,Oct,fall,16
1603315833928_41,Oct,fall,17
1599983152290_55,Sep,fall,3
